Label;Split;Style;Action;Business Object;Tags
impulse;['impulse'];AN;;;ANNO ANO
inbox;['inbox'];AN;;;ANNO ANO
incandescence;['incandescence'];AN;;;ANNO ANO
inch;['inch'];AN;;;ANNO ANO
income;['income'];AN;;;ANNO ANO
increase;['increase'];AN;;;ANNO ANO
independent;['independent'];AN;;;ANNO ANO
index;['index'];AN;;;ANNO ANO
india;['india'];AN;;;ANNO ANO
indigence;['indigence'];AN;;;ANNO ANO
indonesia;['indonesia'];AN;;;ANNO ANO
industry;['industry'];AN;;;ANNO ANO
infancy;['infancy'];AN;;;ANNO ANO
inflammation;['inflammation'];AN;;;ANNO ANO
inflation;['inflation'];AN;;;ANNO ANO
information;['information'];AN;;;ANNO ANO
infusion;['infusion'];AN;;;ANNO ANO
inglenook;['inglenook'];AN;;;ANNO ANO
ingrate;['ingrate'];AN;;;ANNO ANO
initial;['initial'];AN;;;ANNO ANO
initiative;['initiative'];AN;;;ANNO ANO
in-joke;['in-joke'];AN;;;ANNO ANO
injury;['injury'];AN;;;ANNO ANO
ink;['ink'];AN;;;ANNO ANO
in-laws;['in-laws'];AN;;;ANNO ANO
inlay;['inlay'];AN;;;ANNO ANO
inn;['inn'];AN;;;ANNO ANO
innervation;['innervation'];AN;;;ANNO ANO
innocent;['innocent'];AN;;;ANNO ANO
input;['input'];AN;;;ANNO ANO
inquiry;['inquiry'];AN;;;ANNO ANO
inscription;['inscription'];AN;;;ANNO ANO
insect;['insect'];AN;;;ANNO ANO
inside;['inside'];AN;;;ANNO ANO
insolence;['insolence'];AN;;;ANNO ANO
inspector;['inspector'];AN;;;ANNO ANO
instruction;['instruction'];AN;;;ANNO ANO
instrument;['instrument'];AN;;;ANNO ANO
instrumentalist;['instrumentalist'];AN;;;ANNO ANO
instrumentation;['instrumentation'];AN;;;ANNO ANO
insulation;['insulation'];AN;;;ANNO ANO
insurance;['insurance'];AN;;;ANNO ANO
insurgence;['insurgence'];AN;;;ANNO ANO
intelligence;['intelligence'];AN;;;ANNO ANO
intention;['intention'];AN;;;ANNO ANO
interactive;['interactive'];AN;;;ANNO ANO
interest;['interest'];AN;;;ANNO ANO
interferometer;['interferometer'];AN;;;ANNO ANO
interior;['interior'];AN;;;ANNO ANO
interloper;['interloper'];AN;;;ANNO ANO
internal;['internal'];AN;;;ANNO ANO
internet;['internet'];AN;;;ANNO ANO
interpreter;['interpreter'];AN;;;ANNO ANO
intervenor;['intervenor'];AN;;;ANNO ANO
interview;['interview'];AN;;;ANNO ANO
interviewer;['interviewer'];AN;;;ANNO ANO
intestine;['intestine'];AN;;;ANNO ANO
intestines;['intestines'];AN;;;ANNO ANO
invention;['invention'];AN;;;ANNO ANO
inventor;['inventor'];AN;;;ANNO ANO
inventory;['inventory'];AN;;;ANNO ANO
invite;['invite'];AN;;;ANNO ANO
invoice;['invoice'];AN;;;ANNO ANO
iPad;['iPad'];AN;;;ANNO ANO
iran;['iran'];AN;;;ANNO ANO
iraq;['iraq'];AN;;;ANNO ANO
iridescence;['iridescence'];AN;;;ANNO ANO
iris;['iris'];AN;;;ANNO ANO
iron;['iron'];AN;;;ANNO ANO
ironclad;['ironclad'];AN;;;ANNO ANO
island;['island'];AN;;;ANNO ANO
israel;['israel'];AN;;;ANNO ANO
issue;['issue'];AN;;;ANNO ANO
italian;['italian'];AN;;;ANNO ANO
italy;['italy'];AN;;;ANNO ANO
jackal;['jackal'];AN;;;ANNO ANO
jacket;['jacket'];AN;;;ANNO ANO
jaguar;['jaguar'];AN;;;ANNO ANO
jail;['jail'];AN;;;ANNO ANO
jailhouse;['jailhouse'];AN;;;ANNO ANO
jam;['jam'];AN;;;ANNO ANO
james;['james'];AN;;;ANNO ANO
january;['january'];AN;;;ANNO ANO
japan;['japan'];AN;;;ANNO ANO
japanese;['japanese'];AN;;;ANNO ANO
jar;['jar'];AN;;;ANNO ANO
jasmine;['jasmine'];AN;;;ANNO ANO
jason;['jason'];AN;;;ANNO ANO
jaw;['jaw'];AN;;;ANNO ANO
jeans;['jeans'];AN;;;ANNO ANO
jeep;['jeep'];AN;;;ANNO ANO
jeff;['jeff'];AN;;;ANNO ANO
jelly;['jelly'];AN;;;ANNO ANO
jellyfish;['jellyfish'];AN;;;ANNO ANO
jennifer;['jennifer'];AN;;;ANNO ANO
jet;['jet'];AN;;;ANNO ANO
jewel;['jewel'];AN;;;ANNO ANO
jewelry;['jewelry'];AN;;;ANNO ANO
jiffy;['jiffy'];AN;;;ANNO ANO
job;['job'];AN;;;ANNO ANO
jockey;['jockey'];AN;;;ANNO ANO
jodhpurs;['jodhpurs'];AN;;;ANNO ANO
joey;['joey'];AN;;;ANNO ANO
jogging;['jogging'];AN;;;ANNO ANO
john;['john'];AN;;;ANNO ANO
join;['join'];AN;;;ANNO ANO
joke;['joke'];AN;;;ANNO ANO
joseph;['joseph'];AN;;;ANNO ANO
jot;['jot'];AN;;;ANNO ANO
journey;['journey'];AN;;;ANNO ANO
judge;['judge'];AN;;;ANNO ANO
judo;['judo'];AN;;;ANNO ANO
juggernaut;['juggernaut'];AN;;;ANNO ANO
juice;['juice'];AN;;;ANNO ANO
july;['july'];AN;;;ANNO ANO
jumbo;['jumbo'];AN;;;ANNO ANO
jump;['jump'];AN;;;ANNO ANO
jumper;['jumper'];AN;;;ANNO ANO
jumpsuit;['jumpsuit'];AN;;;ANNO ANO
june;['june'];AN;;;ANNO ANO
junior;['junior'];AN;;;ANNO ANO
junk;['junk'];AN;;;ANNO ANO
junker;['junker'];AN;;;ANNO ANO
junket;['junket'];AN;;;ANNO ANO
jury;['jury'];AN;;;ANNO ANO
justice;['justice'];AN;;;ANNO ANO
jute;['jute'];AN;;;ANNO ANO
kale;['kale'];AN;;;ANNO ANO
kamikaze;['kamikaze'];AN;;;ANNO ANO
kangaroo;['kangaroo'];AN;;;ANNO ANO
karate;['karate'];AN;;;ANNO ANO
karen;['karen'];AN;;;ANNO ANO
kayak;['kayak'];AN;;;ANNO ANO
kazoo;['kazoo'];AN;;;ANNO ANO
kendo;['kendo'];AN;;;ANNO ANO
kenneth;['kenneth'];AN;;;ANNO ANO
kenya;['kenya'];AN;;;ANNO ANO
ketch;['ketch'];AN;;;ANNO ANO
ketchup;['ketchup'];AN;;;ANNO ANO
kettle;['kettle'];AN;;;ANNO ANO
kettledrum;['kettledrum'];AN;;;ANNO ANO
kevin;['kevin'];AN;;;ANNO ANO
key;['key'];AN;;;ANNO ANO
keyboard;['keyboard'];AN;;;ANNO ANO
keyboarding;['keyboarding'];AN;;;ANNO ANO
keystone;['keystone'];AN;;;ANNO ANO
kick;['kick'];AN;;;ANNO ANO
kick-off;['kick-off'];AN;;;ANNO ANO
kid;['kid'];AN;;;ANNO ANO
kidney;['kidney'];AN;;;ANNO ANO
kidneys;['kidneys'];AN;;;ANNO ANO
kielbasa;['kielbasa'];AN;;;ANNO ANO
kill;['kill'];AN;;;ANNO ANO
kilogram;['kilogram'];AN;;;ANNO ANO
kilometer;['kilometer'];AN;;;ANNO ANO
kilt;['kilt'];AN;;;ANNO ANO
kimberly;['kimberly'];AN;;;ANNO ANO
kimono;['kimono'];AN;;;ANNO ANO
kind;['kind'];AN;;;ANNO ANO
king;['king'];AN;;;ANNO ANO
kingfish;['kingfish'];AN;;;ANNO ANO
kiosk;['kiosk'];AN;;;ANNO ANO
kiss;['kiss'];AN;;;ANNO ANO
kitchen;['kitchen'];AN;;;ANNO ANO
kite;['kite'];AN;;;ANNO ANO
kitten;['kitten'];AN;;;ANNO ANO
kitty;['kitty'];AN;;;ANNO ANO
kleenex;['kleenex'];AN;;;ANNO ANO
klomps;['klomps'];AN;;;ANNO ANO
knee;['knee'];AN;;;ANNO ANO
kneejerk;['kneejerk'];AN;;;ANNO ANO
knickers;['knickers'];AN;;;ANNO ANO
knife;['knife'];AN;;;ANNO ANO
knife-edge;['knife-edge'];AN;;;ANNO ANO
knight;['knight'];AN;;;ANNO ANO
knitting;['knitting'];AN;;;ANNO ANO
knot;['knot'];AN;;;ANNO ANO
knowledge;['knowledge'];AN;;;ANNO ANO
knuckle;['knuckle'];AN;;;ANNO ANO
koala;['koala'];AN;;;ANNO ANO
kohlrabi;['kohlrabi'];AN;;;ANNO ANO
korean;['korean'];AN;;;ANNO ANO
lab;['lab'];AN;;;ANNO ANO
laborer;['laborer'];AN;;;ANNO ANO
lace;['lace'];AN;;;ANNO ANO
lacquerware;['lacquerware'];AN;;;ANNO ANO
ladder;['ladder'];AN;;;ANNO ANO
ladybug;['ladybug'];AN;;;ANNO ANO
lake;['lake'];AN;;;ANNO ANO
lamb;['lamb'];AN;;;ANNO ANO
lamp;['lamp'];AN;;;ANNO ANO
lan;['lan'];AN;;;ANNO ANO
lanai;['lanai'];AN;;;ANNO ANO
land;['land'];AN;;;ANNO ANO
landform;['landform'];AN;;;ANNO ANO
landmine;['landmine'];AN;;;ANNO ANO
language;['language'];AN;;;ANNO ANO
lantern;['lantern'];AN;;;ANNO ANO
lap;['lap'];AN;;;ANNO ANO
laparoscope;['laparoscope'];AN;;;ANNO ANO
lapdog;['lapdog'];AN;;;ANNO ANO
laptop;['laptop'];AN;;;ANNO ANO
larch;['larch'];AN;;;ANNO ANO
larder;['larder'];AN;;;ANNO ANO
lark;['lark'];AN;;;ANNO ANO
laryngitis;['laryngitis'];AN;;;ANNO ANO
lasagna;['lasagna'];AN;;;ANNO ANO
latency;['latency'];AN;;;ANNO ANO
latex;['latex'];AN;;;ANNO ANO
lathe;['lathe'];AN;;;ANNO ANO
latte;['latte'];AN;;;ANNO ANO
laugh;['laugh'];AN;;;ANNO ANO
laundry;['laundry'];AN;;;ANNO ANO
laura;['laura'];AN;;;ANNO ANO
law;['law'];AN;;;ANNO ANO
lawn;['lawn'];AN;;;ANNO ANO
lawsuit;['lawsuit'];AN;;;ANNO ANO
lawyer;['lawyer'];AN;;;ANNO ANO
layer;['layer'];AN;;;ANNO ANO
lead;['lead'];AN;;;ANNO ANO
leader;['leader'];AN;;;ANNO ANO
leaf;['leaf'];AN;;;ANNO ANO
league;['league'];AN;;;ANNO ANO
leaker;['leaker'];AN;;;ANNO ANO
learning;['learning'];AN;;;ANNO ANO
leash;['leash'];AN;;;ANNO ANO
leather;['leather'];AN;;;ANNO ANO
leaver;['leaver'];AN;;;ANNO ANO
lecture;['lecture'];AN;;;ANNO ANO
leek;['leek'];AN;;;ANNO ANO
leg;['leg'];AN;;;ANNO ANO
legal;['legal'];AN;;;ANNO ANO
legging;['legging'];AN;;;ANNO ANO
legume;['legume'];AN;;;ANNO ANO
lei;['lei'];AN;;;ANNO ANO
lemon;['lemon'];AN;;;ANNO ANO
lemonade;['lemonade'];AN;;;ANNO ANO
lemur;['lemur'];AN;;;ANNO ANO
length;['length'];AN;;;ANNO ANO
lentil;['lentil'];AN;;;ANNO ANO
leo;['leo'];AN;;;ANNO ANO
leopard;['leopard'];AN;;;ANNO ANO
leotard;['leotard'];AN;;;ANNO ANO
leprosy;['leprosy'];AN;;;ANNO ANO
let;['let'];AN;;;ANNO ANO
letter;['letter'];AN;;;ANNO ANO
lettuce;['lettuce'];AN;;;ANNO ANO
level;['level'];AN;;;ANNO ANO
lever;['lever'];AN;;;ANNO ANO
leverage;['leverage'];AN;;;ANNO ANO
libra;['libra'];AN;;;ANNO ANO
librarian;['librarian'];AN;;;ANNO ANO
library;['library'];AN;;;ANNO ANO
license;['license'];AN;;;ANNO ANO
lier;['lier'];AN;;;ANNO ANO
life;['life'];AN;;;ANNO ANO
lift;['lift'];AN;;;ANNO ANO
light;['light'];AN;;;ANNO ANO
lighting;['lighting'];AN;;;ANNO ANO
lightning;['lightning'];AN;;;ANNO ANO
lilac;['lilac'];AN;;;ANNO ANO
lily;['lily'];AN;;;ANNO ANO
limit;['limit'];AN;;;ANNO ANO
limo;['limo'];AN;;;ANNO ANO
line;['line'];AN;;;ANNO ANO
linen;['linen'];AN;;;ANNO ANO
liner;['liner'];AN;;;ANNO ANO
link;['link'];AN;;;ANNO ANO
linseed;['linseed'];AN;;;ANNO ANO
lion;['lion'];AN;;;ANNO ANO
lip;['lip'];AN;;;ANNO ANO
lipstick;['lipstick'];AN;;;ANNO ANO
liquid;['liquid'];AN;;;ANNO ANO
liquor;['liquor'];AN;;;ANNO ANO
lisa;['lisa'];AN;;;ANNO ANO
list;['list'];AN;;;ANNO ANO
literature;['literature'];AN;;;ANNO ANO
litigation;['litigation'];AN;;;ANNO ANO
litter;['litter'];AN;;;ANNO ANO
liver;['liver'];AN;;;ANNO ANO
living;['living'];AN;;;ANNO ANO
lizard;['lizard'];AN;;;ANNO ANO
llama;['llama'];AN;;;ANNO ANO
loaf;['loaf'];AN;;;ANNO ANO
loafer;['loafer'];AN;;;ANNO ANO
loan;['loan'];AN;;;ANNO ANO
lobotomy;['lobotomy'];AN;;;ANNO ANO
lobster;['lobster'];AN;;;ANNO ANO
lock;['lock'];AN;;;ANNO ANO
locker;['locker'];AN;;;ANNO ANO
locket;['locket'];AN;;;ANNO ANO
locomotive;['locomotive'];AN;;;ANNO ANO
locust;['locust'];AN;;;ANNO ANO
loft;['loft'];AN;;;ANNO ANO
log;['log'];AN;;;ANNO ANO
loggia;['loggia'];AN;;;ANNO ANO
loincloth;['loincloth'];AN;;;ANNO ANO
look;['look'];AN;;;ANNO ANO
loss;['loss'];AN;;;ANNO ANO
lot;['lot'];AN;;;ANNO ANO
lotion;['lotion'];AN;;;ANNO ANO
lounge;['lounge'];AN;;;ANNO ANO
lout;['lout'];AN;;;ANNO ANO
love;['love'];AN;;;ANNO ANO
low;['low'];AN;;;ANNO ANO
loyalty;['loyalty'];AN;;;ANNO ANO
luck;['luck'];AN;;;ANNO ANO
luggage;['luggage'];AN;;;ANNO ANO
lumber;['lumber'];AN;;;ANNO ANO
lumberman;['lumberman'];AN;;;ANNO ANO
lunch;['lunch'];AN;;;ANNO ANO
luncheonette;['luncheonette'];AN;;;ANNO ANO
lunchroom;['lunchroom'];AN;;;ANNO ANO
lung;['lung'];AN;;;ANNO ANO
lunge;['lunge'];AN;;;ANNO ANO
lute;['lute'];AN;;;ANNO ANO
luttuce;['luttuce'];AN;;;ANNO ANO
lycra;['lycra'];AN;;;ANNO ANO
lye;['lye'];AN;;;ANNO ANO
lymphocyte;['lymphocyte'];AN;;;ANNO ANO
lynx;['lynx'];AN;;;ANNO ANO
lyocell;['lyocell'];AN;;;ANNO ANO
lyre;['lyre'];AN;;;ANNO ANO
lyric;['lyric'];AN;;;ANNO ANO
macadamia;['macadamia'];AN;;;ANNO ANO
macaroni;['macaroni'];AN;;;ANNO ANO
machine;['machine'];AN;;;ANNO ANO
macrame;['macrame'];AN;;;ANNO ANO
macrofauna;['macrofauna'];AN;;;ANNO ANO
maelstrom;['maelstrom'];AN;;;ANNO ANO
maestro;['maestro'];AN;;;ANNO ANO
magazine;['magazine'];AN;;;ANNO ANO
magic;['magic'];AN;;;ANNO ANO
magician;['magician'];AN;;;ANNO ANO
maid;['maid'];AN;;;ANNO ANO
maiden;['maiden'];AN;;;ANNO ANO
mail;['mail'];AN;;;ANNO ANO
mailbox;['mailbox'];AN;;;ANNO ANO
mailman;['mailman'];AN;;;ANNO ANO
maintenance;['maintenance'];AN;;;ANNO ANO
major;['major'];AN;;;ANNO ANO
major-league;['major-league'];AN;;;ANNO ANO
makeup;['makeup'];AN;;;ANNO ANO
malaysia;['malaysia'];AN;;;ANNO ANO
male;['male'];AN;;;ANNO ANO
mall;['mall'];AN;;;ANNO ANO
mallet;['mallet'];AN;;;ANNO ANO
mambo;['mambo'];AN;;;ANNO ANO
mammoth;['mammoth'];AN;;;ANNO ANO
man;['man'];AN;;;ANNO ANO
management;['management'];AN;;;ANNO ANO
manager;['manager'];AN;;;ANNO ANO
mandarin;['mandarin'];AN;;;ANNO ANO
mandolin;['mandolin'];AN;;;ANNO ANO
mangrove;['mangrove'];AN;;;ANNO ANO
manhunt;['manhunt'];AN;;;ANNO ANO
maniac;['maniac'];AN;;;ANNO ANO
manicure;['manicure'];AN;;;ANNO ANO
manner;['manner'];AN;;;ANNO ANO
manor;['manor'];AN;;;ANNO ANO
mansard;['mansard'];AN;;;ANNO ANO
manservant;['manservant'];AN;;;ANNO ANO
mansion;['mansion'];AN;;;ANNO ANO
mantel;['mantel'];AN;;;ANNO ANO
mantle;['mantle'];AN;;;ANNO ANO
mantua;['mantua'];AN;;;ANNO ANO
manufacturer;['manufacturer'];AN;;;ANNO ANO
manx;['manx'];AN;;;ANNO ANO
map;['map'];AN;;;ANNO ANO
maple;['maple'];AN;;;ANNO ANO
maraca;['maraca'];AN;;;ANNO ANO
maracas;['maracas'];AN;;;ANNO ANO
marble;['marble'];AN;;;ANNO ANO
march;['march'];AN;;;ANNO ANO
mare;['mare'];AN;;;ANNO ANO
margaret;['margaret'];AN;;;ANNO ANO
margin;['margin'];AN;;;ANNO ANO
maria;['maria'];AN;;;ANNO ANO
mariachi;['mariachi'];AN;;;ANNO ANO
marimba;['marimba'];AN;;;ANNO ANO
mark;['mark'];AN;;;ANNO ANO
market;['market'];AN;;;ANNO ANO
marketing;['marketing'];AN;;;ANNO ANO
marksman;['marksman'];AN;;;ANNO ANO
marriage;['marriage'];AN;;;ANNO ANO
marsh;['marsh'];AN;;;ANNO ANO
marshland;['marshland'];AN;;;ANNO ANO
marxism;['marxism'];AN;;;ANNO ANO
mary;['mary'];AN;;;ANNO ANO
mascara;['mascara'];AN;;;ANNO ANO
mask;['mask'];AN;;;ANNO ANO
mass;['mass'];AN;;;ANNO ANO
massage;['massage'];AN;;;ANNO ANO
master;['master'];AN;;;ANNO ANO
mastication;['mastication'];AN;;;ANNO ANO
mastoid;['mastoid'];AN;;;ANNO ANO
mat;['mat'];AN;;;ANNO ANO
match;['match'];AN;;;ANNO ANO
material;['material'];AN;;;ANNO ANO
math;['math'];AN;;;ANNO ANO
mattock;['mattock'];AN;;;ANNO ANO
mattress;['mattress'];AN;;;ANNO ANO
maximum;['maximum'];AN;;;ANNO ANO
may;['may'];AN;;;ANNO ANO
maybe;['maybe'];AN;;;ANNO ANO
mayonnaise;['mayonnaise'];AN;;;ANNO ANO
mayor;['mayor'];AN;;;ANNO ANO
meal;['meal'];AN;;;ANNO ANO
meaning;['meaning'];AN;;;ANNO ANO
measure;['measure'];AN;;;ANNO ANO
meat;['meat'];AN;;;ANNO ANO
mechanic;['mechanic'];AN;;;ANNO ANO
medicine;['medicine'];AN;;;ANNO ANO
medium;['medium'];AN;;;ANNO ANO
meet;['meet'];AN;;;ANNO ANO
meeting;['meeting'];AN;;;ANNO ANO
megalomaniac;['megalomaniac'];AN;;;ANNO ANO
melody;['melody'];AN;;;ANNO ANO
member;['member'];AN;;;ANNO ANO
membership;['membership'];AN;;;ANNO ANO
memory;['memory'];AN;;;ANNO ANO
men;['men'];AN;;;ANNO ANO
menorah;['menorah'];AN;;;ANNO ANO
mention;['mention'];AN;;;ANNO ANO
menu;['menu'];AN;;;ANNO ANO
mercury;['mercury'];AN;;;ANNO ANO
mess;['mess'];AN;;;ANNO ANO
message;['message'];AN;;;ANNO ANO
metal;['metal'];AN;;;ANNO ANO
metallurgist;['metallurgist'];AN;;;ANNO ANO
meteor;['meteor'];AN;;;ANNO ANO
meteorology;['meteorology'];AN;;;ANNO ANO
meter;['meter'];AN;;;ANNO ANO
methane;['methane'];AN;;;ANNO ANO
method;['method'];AN;;;ANNO ANO
methodology;['methodology'];AN;;;ANNO ANO
metro;['metro'];AN;;;ANNO ANO
metronome;['metronome'];AN;;;ANNO ANO
mexican;['mexican'];AN;;;ANNO ANO
mexico;['mexico'];AN;;;ANNO ANO
mezzanine;['mezzanine'];AN;;;ANNO ANO
mice;['mice'];AN;;;ANNO ANO
michael;['michael'];AN;;;ANNO ANO
michelle;['michelle'];AN;;;ANNO ANO
microlending;['microlending'];AN;;;ANNO ANO
microwave;['microwave'];AN;;;ANNO ANO
mid-course;['mid-course'];AN;;;ANNO ANO
middle;['middle'];AN;;;ANNO ANO
middleman;['middleman'];AN;;;ANNO ANO
midi;['midi'];AN;;;ANNO ANO
midline;['midline'];AN;;;ANNO ANO
midnight;['midnight'];AN;;;ANNO ANO
midwife;['midwife'];AN;;;ANNO ANO
might;['might'];AN;;;ANNO ANO
migrant;['migrant'];AN;;;ANNO ANO
mile;['mile'];AN;;;ANNO ANO
milk;['milk'];AN;;;ANNO ANO
milkshake;['milkshake'];AN;;;ANNO ANO
millennium;['millennium'];AN;;;ANNO ANO
millimeter;['millimeter'];AN;;;ANNO ANO
millisecond;['millisecond'];AN;;;ANNO ANO
mime;['mime'];AN;;;ANNO ANO
mimosa;['mimosa'];AN;;;ANNO ANO
mind;['mind'];AN;;;ANNO ANO
mine;['mine'];AN;;;ANNO ANO
mini;['mini'];AN;;;ANNO ANO
minibus;['minibus'];AN;;;ANNO ANO
minion;['minion'];AN;;;ANNO ANO
mini-skirt;['mini-skirt'];AN;;;ANNO ANO
minister;['minister'];AN;;;ANNO ANO
minor;['minor'];AN;;;ANNO ANO
minor-league;['minor-league'];AN;;;ANNO ANO
mint;['mint'];AN;;;ANNO ANO
minute;['minute'];AN;;;ANNO ANO
mirror;['mirror'];AN;;;ANNO ANO
miscarriage;['miscarriage'];AN;;;ANNO ANO
miscommunication;['miscommunication'];AN;;;ANNO ANO
misfit;['misfit'];AN;;;ANNO ANO
misogyny;['misogyny'];AN;;;ANNO ANO
misplacement;['misplacement'];AN;;;ANNO ANO
misreading;['misreading'];AN;;;ANNO ANO
missile;['missile'];AN;;;ANNO ANO
mission;['mission'];AN;;;ANNO ANO
mist;['mist'];AN;;;ANNO ANO
mistake;['mistake'];AN;;;ANNO ANO
mister;['mister'];AN;;;ANNO ANO
miter;['miter'];AN;;;ANNO ANO
mitten;['mitten'];AN;;;ANNO ANO
mix;['mix'];AN;;;ANNO ANO
mixer;['mixer'];AN;;;ANNO ANO
mixture;['mixture'];AN;;;ANNO ANO
moat;['moat'];AN;;;ANNO ANO
mobile;['mobile'];AN;;;ANNO ANO
moccasins;['moccasins'];AN;;;ANNO ANO
mocha;['mocha'];AN;;;ANNO ANO
mode;['mode'];AN;;;ANNO ANO
model;['model'];AN;;;ANNO ANO
modem;['modem'];AN;;;ANNO ANO
mole;['mole'];AN;;;ANNO ANO
mom;['mom'];AN;;;ANNO ANO
moment;['moment'];AN;;;ANNO ANO
monastery;['monastery'];AN;;;ANNO ANO
monasticism;['monasticism'];AN;;;ANNO ANO
monday;['monday'];AN;;;ANNO ANO
money;['money'];AN;;;ANNO ANO
monger;['monger'];AN;;;ANNO ANO
monitor;['monitor'];AN;;;ANNO ANO
monkey;['monkey'];AN;;;ANNO ANO
monocle;['monocle'];AN;;;ANNO ANO
monotheism;['monotheism'];AN;;;ANNO ANO
monsoon;['monsoon'];AN;;;ANNO ANO
monster;['monster'];AN;;;ANNO ANO
month;['month'];AN;;;ANNO ANO
mood;['mood'];AN;;;ANNO ANO
moon;['moon'];AN;;;ANNO ANO
moonscape;['moonscape'];AN;;;ANNO ANO
moonshine;['moonshine'];AN;;;ANNO ANO
mop;['mop'];AN;;;ANNO ANO
Mormon;['Mormon'];AN;;;ANNO ANO
morning;['morning'];AN;;;ANNO ANO
morocco;['morocco'];AN;;;ANNO ANO
morsel;['morsel'];AN;;;ANNO ANO
mortise;['mortise'];AN;;;ANNO ANO
mosque;['mosque'];AN;;;ANNO ANO
mosquito;['mosquito'];AN;;;ANNO ANO
most;['most'];AN;;;ANNO ANO
motel;['motel'];AN;;;ANNO ANO
moth;['moth'];AN;;;ANNO ANO
mother;['mother'];AN;;;ANNO ANO
mother-in-law;['mother-in-law'];AN;;;ANNO ANO
motion;['motion'];AN;;;ANNO ANO
motor;['motor'];AN;;;ANNO ANO
motorboat;['motorboat'];AN;;;ANNO ANO
motorcar;['motorcar'];AN;;;ANNO ANO
motorcycle;['motorcycle'];AN;;;ANNO ANO
mound;['mound'];AN;;;ANNO ANO
mountain;['mountain'];AN;;;ANNO ANO
mouse;['mouse'];AN;;;ANNO ANO
mouser;['mouser'];AN;;;ANNO ANO
mousse;['mousse'];AN;;;ANNO ANO
moustache;['moustache'];AN;;;ANNO ANO
mouth;['mouth'];AN;;;ANNO ANO
mouton;['mouton'];AN;;;ANNO ANO
move;['move'];AN;;;ANNO ANO
mover;['mover'];AN;;;ANNO ANO
movie;['movie'];AN;;;ANNO ANO
mower;['mower'];AN;;;ANNO ANO
mug;['mug'];AN;;;ANNO ANO
mukluk;['mukluk'];AN;;;ANNO ANO
mule;['mule'];AN;;;ANNO ANO
multimedia;['multimedia'];AN;;;ANNO ANO
muscle;['muscle'];AN;;;ANNO ANO
musculature;['musculature'];AN;;;ANNO ANO
museum;['museum'];AN;;;ANNO ANO
music;['music'];AN;;;ANNO ANO
music-box;['music-box'];AN;;;ANNO ANO
musician;['musician'];AN;;;ANNO ANO
music-making;['music-making'];AN;;;ANNO ANO
mustache;['mustache'];AN;;;ANNO ANO
mustard;['mustard'];AN;;;ANNO ANO
mutt;['mutt'];AN;;;ANNO ANO
myanmar;['myanmar'];AN;;;ANNO ANO
mycoplasma;['mycoplasma'];AN;;;ANNO ANO
nail;['nail'];AN;;;ANNO ANO
name;['name'];AN;;;ANNO ANO
naming;['naming'];AN;;;ANNO ANO
nancy;['nancy'];AN;;;ANNO ANO
nanoparticle;['nanoparticle'];AN;;;ANNO ANO
napkin;['napkin'];AN;;;ANNO ANO
narcissus;['narcissus'];AN;;;ANNO ANO
nation;['nation'];AN;;;ANNO ANO
naturalisation;['naturalisation'];AN;;;ANNO ANO
nature;['nature'];AN;;;ANNO ANO
neat;['neat'];AN;;;ANNO ANO
neck;['neck'];AN;;;ANNO ANO
necklace;['necklace'];AN;;;ANNO ANO
necktie;['necktie'];AN;;;ANNO ANO
necromancer;['necromancer'];AN;;;ANNO ANO
need;['need'];AN;;;ANNO ANO
needle;['needle'];AN;;;ANNO ANO
negligee;['negligee'];AN;;;ANNO ANO
neologism;['neologism'];AN;;;ANNO ANO
neon;['neon'];AN;;;ANNO ANO
nepal;['nepal'];AN;;;ANNO ANO
nephew;['nephew'];AN;;;ANNO ANO
nerve;['nerve'];AN;;;ANNO ANO
nest;['nest'];AN;;;ANNO ANO
net;['net'];AN;;;ANNO ANO
netball;['netball'];AN;;;ANNO ANO
netbook;['netbook'];AN;;;ANNO ANO
netsuke;['netsuke'];AN;;;ANNO ANO
network;['network'];AN;;;ANNO ANO
neurobiologist;['neurobiologist'];AN;;;ANNO ANO
neuropathologist;['neuropathologist'];AN;;;ANNO ANO
neuropsychiatry;['neuropsychiatry'];AN;;;ANNO ANO
news;['news'];AN;;;ANNO ANO
newspaper;['newspaper'];AN;;;ANNO ANO
newsprint;['newsprint'];AN;;;ANNO ANO
newsstand;['newsstand'];AN;;;ANNO ANO
nexus;['nexus'];AN;;;ANNO ANO
nic;['nic'];AN;;;ANNO ANO
nicety;['nicety'];AN;;;ANNO ANO
niche;['niche'];AN;;;ANNO ANO
nickel;['nickel'];AN;;;ANNO ANO
niece;['niece'];AN;;;ANNO ANO
nigeria;['nigeria'];AN;;;ANNO ANO
night;['night'];AN;;;ANNO ANO
nightclub;['nightclub'];AN;;;ANNO ANO
nightgown;['nightgown'];AN;;;ANNO ANO
nightingale;['nightingale'];AN;;;ANNO ANO
nightlight;['nightlight'];AN;;;ANNO ANO
nitrogen;['nitrogen'];AN;;;ANNO ANO
node;['node'];AN;;;ANNO ANO
noise;['noise'];AN;;;ANNO ANO
nonbeliever;['nonbeliever'];AN;;;ANNO ANO
nonconformist;['nonconformist'];AN;;;ANNO ANO
nondisclosure;['nondisclosure'];AN;;;ANNO ANO
noodle;['noodle'];AN;;;ANNO ANO
normal;['normal'];AN;;;ANNO ANO
