Label;Split;Style;Action;Business Object;Tags
earmarking;['earmarking'];AN;;;earmarking<>ANNV, 
earning;['earning'];AN;;;earning<>ANNV, 
easing;['easing'];AN;;;easing<>ANNV, 
eating;['eating'];AN;;;eating<>ANNV, 
eavesdropping;['eavesdropping'];AN;;;eavesdropping<>ANNV, 
ebbing;['ebbing'];AN;;;ebbing<>ANNV, 
echoing;['echoing'];AN;;;echoing<>ANNV, 
eclipsing;['eclipsing'];AN;;;eclipsing<>ANNV, 
economizing;['economizing'];AN;;;economizing<>ANNV, 
edging;['edging'];AN;;;edging<>ANNV, 
editing;['editing'];AN;;;editing<>ANNV, 
educating;['educating'];AN;;;educating<>ANNV, 
effecting;['effecting'];AN;;;effecting<>ANNV, 
egging;['egging'];AN;;;egging<>ANNV, 
ejaculating;['ejaculating'];AN;;;ejaculating<>ANNV, 
ejecting;['ejecting'];AN;;;ejecting<>ANNV, 
elaborating;['elaborating'];AN;;;elaborating<>ANNV, 
elapsing;['elapsing'];AN;;;elapsing<>ANNV, 
elating;['elating'];AN;;;elating<>ANNV, 
elbowing;['elbowing'];AN;;;elbowing<>ANNV, 
electing;['electing'];AN;;;electing<>ANNV, 
electrifying;['electrifying'];AN;;;electrifying<>ANNV, 
electrocuting;['electrocuting'];AN;;;electrocuting<>ANNV, 
elevating;['elevating'];AN;;;elevating<>ANNV, 
eliciting;['eliciting'];AN;;;eliciting<>ANNV, 
eliminating;['eliminating'];AN;;;eliminating<>ANNV, 
elucidating;['elucidating'];AN;;;elucidating<>ANNV, 
eluding;['eluding'];AN;;;eluding<>ANNV, 
emanating;['emanating'];AN;;;emanating<>ANNV, 
emancipating;['emancipating'];AN;;;emancipating<>ANNV, 
emasculating;['emasculating'];AN;;;emasculating<>ANNV, 
embalming;['embalming'];AN;;;embalming<>ANNV, 
embarking;['embarking'];AN;;;embarking<>ANNV, 
embarrassing;['embarrassing'];AN;;;embarrassing<>ANNV, 
embellishing;['embellishing'];AN;;;embellishing<>ANNV, 
embezzling;['embezzling'];AN;;;embezzling<>ANNV, 
embittering;['embittering'];AN;;;embittering<>ANNV, 
embodying;['embodying'];AN;;;embodying<>ANNV, 
emboldening;['emboldening'];AN;;;emboldening<>ANNV, 
embracing;['embracing'];AN;;;embracing<>ANNV, 
embroidering;['embroidering'];AN;;;embroidering<>ANNV, 
emerging;['emerging'];AN;;;emerging<>ANNV, 
emigrating;['emigrating'];AN;;;emigrating<>ANNV, 
emitting;['emitting'];AN;;;emitting<>ANNV, 
empathizing;['empathizing'];AN;;;empathizing<>ANNV, 
emphasizing;['emphasizing'];AN;;;emphasizing<>ANNV, 
employing;['employing'];AN;;;employing<>ANNV, 
empowering;['empowering'];AN;;;empowering<>ANNV, 
emptying;['emptying'];AN;;;emptying<>ANNV, 
emulating;['emulating'];AN;;;emulating<>ANNV, 
enabling;['enabling'];AN;;;enabling<>ANNV, 
enacting;['enacting'];AN;;;enacting<>ANNV, 
enamelling;['enamelling'];AN;;;enamelling<>ANNV, 
enamelling;['enamelling'];AN;;;enamelling<>ANNV, 
encashing;['encashing'];AN;;;encashing<>ANNV, 
enchanting;['enchanting'];AN;;;enchanting<>ANNV, 
encoding;['encoding'];AN;;;encoding<>ANNV, 
encompassing;['encompassing'];AN;;;encompassing<>ANNV, 
encoring;['encoring'];AN;;;encoring<>ANNV, 
encountering;['encountering'];AN;;;encountering<>ANNV, 
encouraging;['encouraging'];AN;;;encouraging<>ANNV, 
endangering;['endangering'];AN;;;endangering<>ANNV, 
endearing;['endearing'];AN;;;endearing<>ANNV, 
endeavouring;['endeavouring'];AN;;;endeavouring<>ANNV, 
ending;['ending'];AN;;;ending<>ANNV, 
endowing;['endowing'];AN;;;endowing<>ANNV, 
enduring;['enduring'];AN;;;enduring<>ANNV, 
energizing;['energizing'];AN;;;energizing<>ANNV, 
enervating;['enervating'];AN;;;enervating<>ANNV, 
enforcing;['enforcing'];AN;;;enforcing<>ANNV, 
engaging;['engaging'];AN;;;engaging<>ANNV, 
engendering;['engendering'];AN;;;engendering<>ANNV, 
engineering;['engineering'];AN;;;engineering<>ANNV, 
engraving;['engraving'];AN;;;engraving<>ANNV, 
enjoining;['enjoining'];AN;;;enjoining<>ANNV, 
enjoying;['enjoying'];AN;;;enjoying<>ANNV, 
enlarging;['enlarging'];AN;;;enlarging<>ANNV, 
enlightening;['enlightening'];AN;;;enlightening<>ANNV, 
enlisting;['enlisting'];AN;;;enlisting<>ANNV, 
enlivening;['enlivening'];AN;;;enlivening<>ANNV, 
ennobling;['ennobling'];AN;;;ennobling<>ANNV, 
enquiring;['enquiring'];AN;;;enquiring<>ANNV, 
enraging;['enraging'];AN;;;enraging<>ANNV, 
enriching;['enriching'];AN;;;enriching<>ANNV, 
enrolling;['enrolling'];AN;;;enrolling<>ANNV, 
enslaving;['enslaving'];AN;;;enslaving<>ANNV, 
ensuing;['ensuing'];AN;;;ensuing<>ANNV, 
entailing;['entailing'];AN;;;entailing<>ANNV, 
entangling;['entangling'];AN;;;entangling<>ANNV, 
entering;['entering'];AN;;;entering<>ANNV, 
entertaining;['entertaining'];AN;;;entertaining<>ANNV, 
enthralling;['enthralling'];AN;;;enthralling<>ANNV, 
enthusing;['enthusing'];AN;;;enthusing<>ANNV, 
enticing;['enticing'];AN;;;enticing<>ANNV, 
entitling;['entitling'];AN;;;entitling<>ANNV, 
entrapping;['entrapping'];AN;;;entrapping<>ANNV, 
enumerating;['enumerating'];AN;;;enumerating<>ANNV, 
enunciating;['enunciating'];AN;;;enunciating<>ANNV, 
enveloping;['enveloping'];AN;;;enveloping<>ANNV, 
envenoming;['envenoming'];AN;;;envenoming<>ANNV, 
envisaging;['envisaging'];AN;;;envisaging<>ANNV, 
envying;['envying'];AN;;;envying<>ANNV, 
epitomizing;['epitomizing'];AN;;;epitomizing<>ANNV, 
equaling;['equaling'];AN;;;equaling<>ANNV, 
equaling;['equaling'];AN;;;equaling<>ANNV, 
equalizing;['equalizing'];AN;;;equalizing<>ANNV, 
equating;['equating'];AN;;;equating<>ANNV, 
equilibrating;['equilibrating'];AN;;;equilibrating<>ANNV, 
equipping;['equipping'];AN;;;equipping<>ANNV, 
equivocating;['equivocating'];AN;;;equivocating<>ANNV, 
eradicating;['eradicating'];AN;;;eradicating<>ANNV, 
erasing;['erasing'];AN;;;erasing<>ANNV, 
erecting;['erecting'];AN;;;erecting<>ANNV, 
eroding;['eroding'];AN;;;eroding<>ANNV, 
erring;['erring'];AN;;;erring<>ANNV, 
erupting;['erupting'];AN;;;erupting<>ANNV, 
escalating;['escalating'];AN;;;escalating<>ANNV, 
escorting;['escorting'];AN;;;escorting<>ANNV, 
establishing;['establishing'];AN;;;establishing<>ANNV, 
esteeming;['esteeming'];AN;;;esteeming<>ANNV, 
estimating;['estimating'];AN;;;estimating<>ANNV, 
eulogizing;['eulogizing'];AN;;;eulogizing<>ANNV, 
evacuating;['evacuating'];AN;;;evacuating<>ANNV, 
evading;['evading'];AN;;;evading<>ANNV, 
evaluating;['evaluating'];AN;;;evaluating<>ANNV, 
evangelizing;['evangelizing'];AN;;;evangelizing<>ANNV, 
evaporating;['evaporating'];AN;;;evaporating<>ANNV, 
evening;['evening'];AN;;;evening<>ANNV, 
evicting;['evicting'];AN;;;evicting<>ANNV, 
evincing;['evincing'];AN;;;evincing<>ANNV, 
evoking;['evoking'];AN;;;evoking<>ANNV, 
evolving;['evolving'];AN;;;evolving<>ANNV, 
exacerbating;['exacerbating'];AN;;;exacerbating<>ANNV, 
exacting;['exacting'];AN;;;exacting<>ANNV, 
exaggerating;['exaggerating'];AN;;;exaggerating<>ANNV, 
exalting;['exalting'];AN;;;exalting<>ANNV, 
examining;['examining'];AN;;;examining<>ANNV, 
exasperating;['exasperating'];AN;;;exasperating<>ANNV, 
excavating;['excavating'];AN;;;excavating<>ANNV, 
exceeding;['exceeding'];AN;;;exceeding<>ANNV, 
excelling;['excelling'];AN;;;excelling<>ANNV, 
excepting;['excepting'];AN;;;excepting<>ANNV, 
exciting;['exciting'];AN;;;exciting<>ANNV, 
exclaiming;['exclaiming'];AN;;;exclaiming<>ANNV, 
excluding;['excluding'];AN;;;excluding<>ANNV, 
excommunicating;['excommunicating'];AN;;;excommunicating<>ANNV, 
excreting;['excreting'];AN;;;excreting<>ANNV, 
exculpating;['exculpating'];AN;;;exculpating<>ANNV, 
excusing;['excusing'];AN;;;excusing<>ANNV, 
execrating;['execrating'];AN;;;execrating<>ANNV, 
executing;['executing'];AN;;;executing<>ANNV, 
exemplifying;['exemplifying'];AN;;;exemplifying<>ANNV, 
exempting;['exempting'];AN;;;exempting<>ANNV, 
exercising;['exercising'];AN;;;exercising<>ANNV, 
exerting;['exerting'];AN;;;exerting<>ANNV, 
exhaling;['exhaling'];AN;;;exhaling<>ANNV, 
exhausting;['exhausting'];AN;;;exhausting<>ANNV, 
exhibiting;['exhibiting'];AN;;;exhibiting<>ANNV, 
exhorting;['exhorting'];AN;;;exhorting<>ANNV, 
exhuming;['exhuming'];AN;;;exhuming<>ANNV, 
exiling;['exiling'];AN;;;exiling<>ANNV, 
existing;['existing'];AN;;;existing<>ANNV, 
exiting;['exiting'];AN;;;exiting<>ANNV, 
exonerating;['exonerating'];AN;;;exonerating<>ANNV, 
expanding;['expanding'];AN;;;expanding<>ANNV, 
expatiating;['expatiating'];AN;;;expatiating<>ANNV, 
expatriating;['expatriating'];AN;;;expatriating<>ANNV, 
expecting;['expecting'];AN;;;expecting<>ANNV, 
expelling;['expelling'];AN;;;expelling<>ANNV, 
experiencing;['experiencing'];AN;;;experiencing<>ANNV, 
experimenting;['experimenting'];AN;;;experimenting<>ANNV, 
expiating;['expiating'];AN;;;expiating<>ANNV, 
expiring;['expiring'];AN;;;expiring<>ANNV, 
explaining;['explaining'];AN;;;explaining<>ANNV, 
exploding;['exploding'];AN;;;exploding<>ANNV, 
exploiting;['exploiting'];AN;;;exploiting<>ANNV, 
exploring;['exploring'];AN;;;exploring<>ANNV, 
exporting;['exporting'];AN;;;exporting<>ANNV, 
exposing;['exposing'];AN;;;exposing<>ANNV, 
expostulating;['expostulating'];AN;;;expostulating<>ANNV, 
expressing;['expressing'];AN;;;expressing<>ANNV, 
expropriating;['expropriating'];AN;;;expropriating<>ANNV, 
expurgating;['expurgating'];AN;;;expurgating<>ANNV, 
extemporizing;['extemporizing'];AN;;;extemporizing<>ANNV, 
extending;['extending'];AN;;;extending<>ANNV, 
extenuating;['extenuating'];AN;;;extenuating<>ANNV, 
exterminating;['exterminating'];AN;;;exterminating<>ANNV, 
externalizing;['externalizing'];AN;;;externalizing<>ANNV, 
extinguishing;['extinguishing'];AN;;;extinguishing<>ANNV, 
extirpating;['extirpating'];AN;;;extirpating<>ANNV, 
extorting;['extorting'];AN;;;extorting<>ANNV, 
extracting;['extracting'];AN;;;extracting<>ANNV, 
extraditing;['extraditing'];AN;;;extraditing<>ANNV, 
extrapolating;['extrapolating'];AN;;;extrapolating<>ANNV, 
extricating;['extricating'];AN;;;extricating<>ANNV, 
exulting;['exulting'];AN;;;exulting<>ANNV, 
eying;['eying'];AN;;;eying<>ANNV, 
fabricating;['fabricating'];AN;;;fabricating<>ANNV, 
facilitating;['facilitating'];AN;;;facilitating<>ANNV, 
facing;['facing'];AN;;;facing<>ANNV, 
fading;['fading'];AN;;;fading<>ANNV, 
failing;['failing'];AN;;;failing<>ANNV, 
fainting;['fainting'];AN;;;fainting<>ANNV, 
faking;['faking'];AN;;;faking<>ANNV, 
falling;['falling'];AN;;;falling<>ANNV, 
falling;['falling'];AN;;;falling<>ANNV, 
falsifying;['falsifying'];AN;;;falsifying<>ANNV, 
faltering;['faltering'];AN;;;faltering<>ANNV, 
familiarizing;['familiarizing'];AN;;;familiarizing<>ANNV, 
fancying;['fancying'];AN;;;fancying<>ANNV, 
fanning;['fanning'];AN;;;fanning<>ANNV, 
fantasizing;['fantasizing'];AN;;;fantasizing<>ANNV, 
faring;['faring'];AN;;;faring<>ANNV, 
farming;['farming'];AN;;;farming<>ANNV, 
farting;['farting'];AN;;;farting<>ANNV, 
fascinating;['fascinating'];AN;;;fascinating<>ANNV, 
fastening;['fastening'];AN;;;fastening<>ANNV, 
fasting;['fasting'];AN;;;fasting<>ANNV, 
fathering;['fathering'];AN;;;fathering<>ANNV, 
fathoming;['fathoming'];AN;;;fathoming<>ANNV, 
fattening;['fattening'];AN;;;fattening<>ANNV, 
faulting;['faulting'];AN;;;faulting<>ANNV, 
favouring;['favouring'];AN;;;favouring<>ANNV, 
fearing;['fearing'];AN;;;fearing<>ANNV, 
feasting;['feasting'];AN;;;feasting<>ANNV, 
featuring;['featuring'];AN;;;featuring<>ANNV, 
federating;['federating'];AN;;;federating<>ANNV, 
feeing;['feeing'];AN;;;feeing<>ANNV, 
feeling;['feeling'];AN;;;feeling<>ANNV, 
feigning;['feigning'];AN;;;feigning<>ANNV, 
feminizing;['feminizing'];AN;;;feminizing<>ANNV, 
fencing;['fencing'];AN;;;fencing<>ANNV, 
fending;['fending'];AN;;;fending<>ANNV, 
fermenting;['fermenting'];AN;;;fermenting<>ANNV, 
ferrying;['ferrying'];AN;;;ferrying<>ANNV, 
fertilizing;['fertilizing'];AN;;;fertilizing<>ANNV, 
festering;['festering'];AN;;;festering<>ANNV, 
fetching;['fetching'];AN;;;fetching<>ANNV, 
fettering;['fettering'];AN;;;fettering<>ANNV, 
feuding;['feuding'];AN;;;feuding<>ANNV, 
fibbing;['fibbing'];AN;;;fibbing<>ANNV, 
fictionalizing;['fictionalizing'];AN;;;fictionalizing<>ANNV, 
fiddling;['fiddling'];AN;;;fiddling<>ANNV, 
fidgeting;['fidgeting'];AN;;;fidgeting<>ANNV, 
fielding;['fielding'];AN;;;fielding<>ANNV, 
fighting;['fighting'];AN;;;fighting<>ANNV, 
figuring;['figuring'];AN;;;figuring<>ANNV, 
filibustering;['filibustering'];AN;;;filibustering<>ANNV, 
filing;['filing'];AN;;;filing<>ANNV, 
filling;['filling'];AN;;;filling<>ANNV, 
filming;['filming'];AN;;;filming<>ANNV, 
filtering;['filtering'];AN;;;filtering<>ANNV, 
finalizing;['finalizing'];AN;;;finalizing<>ANNV, 
financing;['financing'];AN;;;financing<>ANNV, 
finding;['finding'];AN;;;finding<>ANNV, 
fingering;['fingering'];AN;;;fingering<>ANNV, 
fining;['fining'];AN;;;fining<>ANNV, 
finishing;['finishing'];AN;;;finishing<>ANNV, 
firing;['firing'];AN;;;firing<>ANNV, 
fissuring;['fissuring'];AN;;;fissuring<>ANNV, 
fitting;['fitting'];AN;;;fitting<>ANNV, 
fixing;['fixing'];AN;;;fixing<>ANNV, 
fizzing;['fizzing'];AN;;;fizzing<>ANNV, 
fizzling;['fizzling'];AN;;;fizzling<>ANNV, 
flabbergasting;['flabbergasting'];AN;;;flabbergasting<>ANNV, 
flagellating;['flagellating'];AN;;;flagellating<>ANNV, 
flagging;['flagging'];AN;;;flagging<>ANNV, 
flaking;['flaking'];AN;;;flaking<>ANNV, 
flaming;['flaming'];AN;;;flaming<>ANNV, 
flanking;['flanking'];AN;;;flanking<>ANNV, 
flapping;['flapping'];AN;;;flapping<>ANNV, 
flaring;['flaring'];AN;;;flaring<>ANNV, 
flashing;['flashing'];AN;;;flashing<>ANNV, 
flattening;['flattening'];AN;;;flattening<>ANNV, 
flatting;['flatting'];AN;;;flatting<>ANNV, 
flavouring;['flavouring'];AN;;;flavouring<>ANNV, 
flecking;['flecking'];AN;;;flecking<>ANNV, 
fleeing;['fleeing'];AN;;;fleeing<>ANNV, 
fleshing;['fleshing'];AN;;;fleshing<>ANNV, 
flexing;['flexing'];AN;;;flexing<>ANNV, 
flickering;['flickering'];AN;;;flickering<>ANNV, 
flicking;['flicking'];AN;;;flicking<>ANNV, 
flinching;['flinching'];AN;;;flinching<>ANNV, 
flinging;['flinging'];AN;;;flinging<>ANNV, 
flipping;['flipping'];AN;;;flipping<>ANNV, 
flirting;['flirting'];AN;;;flirting<>ANNV, 
flitting;['flitting'];AN;;;flitting<>ANNV, 
floating;['floating'];AN;;;floating<>ANNV, 
flocking;['flocking'];AN;;;flocking<>ANNV, 
flogging;['flogging'];AN;;;flogging<>ANNV, 
flooding;['flooding'];AN;;;flooding<>ANNV, 
floodlighting;['floodlighting'];AN;;;floodlighting<>ANNV, 
flopping;['flopping'];AN;;;flopping<>ANNV, 
floundering;['floundering'];AN;;;floundering<>ANNV, 
flourishing;['flourishing'];AN;;;flourishing<>ANNV, 
flouting;['flouting'];AN;;;flouting<>ANNV, 
flowering;['flowering'];AN;;;flowering<>ANNV, 
flowing;['flowing'];AN;;;flowing<>ANNV, 
fluctuating;['fluctuating'];AN;;;fluctuating<>ANNV, 
flunking;['flunking'];AN;;;flunking<>ANNV, 
flushing;['flushing'];AN;;;flushing<>ANNV, 
flustering;['flustering'];AN;;;flustering<>ANNV, 
fluttering;['fluttering'];AN;;;fluttering<>ANNV, 
flying;['flying'];AN;;;flying<>ANNV, 
foaming;['foaming'];AN;;;foaming<>ANNV, 
focussing;['focussing'];AN;;;focussing<>ANNV, 
fogging;['fogging'];AN;;;fogging<>ANNV, 
foiling;['foiling'];AN;;;foiling<>ANNV, 
folding;['folding'];AN;;;folding<>ANNV, 
following;['following'];AN;;;following<>ANNV, 
fomenting;['fomenting'];AN;;;fomenting<>ANNV, 
fondling;['fondling'];AN;;;fondling<>ANNV, 
fooling;['fooling'];AN;;;fooling<>ANNV, 
foraging;['foraging'];AN;;;foraging<>ANNV, 
foraying;['foraying'];AN;;;foraying<>ANNV, 
forbearing;['forbearing'];AN;;;forbearing<>ANNV, 
forbidding;['forbidding'];AN;;;forbidding<>ANNV, 
forcing;['forcing'];AN;;;forcing<>ANNV, 
fording;['fording'];AN;;;fording<>ANNV, 
foreboding;['foreboding'];AN;;;foreboding<>ANNV, 
forecasting;['forecasting'];AN;;;forecasting<>ANNV, 
foregathering;['foregathering'];AN;;;foregathering<>ANNV, 
foreseeing;['foreseeing'];AN;;;foreseeing<>ANNV, 
foreshadowing;['foreshadowing'];AN;;;foreshadowing<>ANNV, 
forestalling;['forestalling'];AN;;;forestalling<>ANNV, 
foretelling;['foretelling'];AN;;;foretelling<>ANNV, 
forewarning;['forewarning'];AN;;;forewarning<>ANNV, 
forgathering;['forgathering'];AN;;;forgathering<>ANNV, 
forgetting;['forgetting'];AN;;;forgetting<>ANNV, 
forging;['forging'];AN;;;forging<>ANNV, 
forgiving;['forgiving'];AN;;;forgiving<>ANNV, 
forgoing;['forgoing'];AN;;;forgoing<>ANNV, 
forking;['forking'];AN;;;forking<>ANNV, 
formalizing;['formalizing'];AN;;;formalizing<>ANNV, 
formatting;['formatting'];AN;;;formatting<>ANNV, 
forming;['forming'];AN;;;forming<>ANNV, 
formulating;['formulating'];AN;;;formulating<>ANNV, 
fornicating;['fornicating'];AN;;;fornicating<>ANNV, 
forsaking;['forsaking'];AN;;;forsaking<>ANNV, 
forswearing;['forswearing'];AN;;;forswearing<>ANNV, 
fortifying;['fortifying'];AN;;;fortifying<>ANNV, 
forwarding;['forwarding'];AN;;;forwarding<>ANNV, 
fossilizing;['fossilizing'];AN;;;fossilizing<>ANNV, 
fostering;['fostering'];AN;;;fostering<>ANNV, 
fouling;['fouling'];AN;;;fouling<>ANNV, 
foxing;['foxing'];AN;;;foxing<>ANNV, 
fracturing;['fracturing'];AN;;;fracturing<>ANNV, 
fragmenting;['fragmenting'];AN;;;fragmenting<>ANNV, 
framing;['framing'];AN;;;framing<>ANNV, 
franking;['franking'];AN;;;franking<>ANNV, 
fraternizing;['fraternizing'];AN;;;fraternizing<>ANNV, 
freaking;['freaking'];AN;;;freaking<>ANNV, 
freckling;['freckling'];AN;;;freckling<>ANNV, 
freeing;['freeing'];AN;;;freeing<>ANNV, 
freezing;['freezing'];AN;;;freezing<>ANNV, 
freighting;['freighting'];AN;;;freighting<>ANNV, 
Frenchifying;['Frenchifying'];AN;;;Frenchifying<>ANNV, 
frequenting;['frequenting'];AN;;;frequenting<>ANNV, 
freshening;['freshening'];AN;;;freshening<>ANNV, 
fretting;['fretting'];AN;;;fretting<>ANNV, 
frightening;['frightening'];AN;;;frightening<>ANNV, 
fringing;['fringing'];AN;;;fringing<>ANNV, 
frisking;['frisking'];AN;;;frisking<>ANNV, 
frizzing;['frizzing'];AN;;;frizzing<>ANNV, 
frizzling;['frizzling'];AN;;;frizzling<>ANNV, 
frolicking;['frolicking'];AN;;;frolicking<>ANNV, 
frosting;['frosting'];AN;;;frosting<>ANNV, 
frothing;['frothing'];AN;;;frothing<>ANNV, 
frowning;['frowning'];AN;;;frowning<>ANNV, 
fructifying;['fructifying'];AN;;;fructifying<>ANNV, 
frustrating;['frustrating'];AN;;;frustrating<>ANNV, 
frying;['frying'];AN;;;frying<>ANNV, 
fucking;['fucking'];AN;;;fucking<>ANNV, 
fudging;['fudging'];AN;;;fudging<>ANNV, 
fuelling;['fuelling'];AN;;;fuelling<>ANNV, 
fuelling;['fuelling'];AN;;;fuelling<>ANNV, 
fulminating;['fulminating'];AN;;;fulminating<>ANNV, 
fumbling;['fumbling'];AN;;;fumbling<>ANNV, 
fuming;['fuming'];AN;;;fuming<>ANNV, 
functioning;['functioning'];AN;;;functioning<>ANNV, 
funding;['funding'];AN;;;funding<>ANNV, 
funnelling;['funnelling'];AN;;;funnelling<>ANNV, 
furbishing;['furbishing'];AN;;;furbishing<>ANNV, 
furnishing;['furnishing'];AN;;;furnishing<>ANNV, 
furthering;['furthering'];AN;;;furthering<>ANNV, 
fussing;['fussing'];AN;;;fussing<>ANNV, 
gabbing;['gabbing'];AN;;;gabbing<>ANNV, 
gabbling;['gabbling'];AN;;;gabbling<>ANNV, 
gagging;['gagging'];AN;;;gagging<>ANNV, 
gaining;['gaining'];AN;;;gaining<>ANNV, 
gainsaying;['gainsaying'];AN;;;gainsaying<>ANNV, 
galling;['galling'];AN;;;galling<>ANNV, 
galloping;['galloping'];AN;;;galloping<>ANNV, 
galvanizing;['galvanizing'];AN;;;galvanizing<>ANNV, 
gambling;['gambling'];AN;;;gambling<>ANNV, 
gambolling;['gambolling'];AN;;;gambolling<>ANNV, 
gambolling;['gambolling'];AN;;;gambolling<>ANNV, 
gaping;['gaping'];AN;;;gaping<>ANNV, 
garbling;['garbling'];AN;;;garbling<>ANNV, 
gardening;['gardening'];AN;;;gardening<>ANNV, 
gargling;['gargling'];AN;;;gargling<>ANNV, 
garlanding;['garlanding'];AN;;;garlanding<>ANNV, 
garnering;['garnering'];AN;;;garnering<>ANNV, 
garnishing;['garnishing'];AN;;;garnishing<>ANNV, 
garrotting;['garrotting'];AN;;;garrotting<>ANNV, 
gashing;['gashing'];AN;;;gashing<>ANNV, 
gasifying;['gasifying'];AN;;;gasifying<>ANNV, 
gasping;['gasping'];AN;;;gasping<>ANNV, 
gassing;['gassing'];AN;;;gassing<>ANNV, 
gassing;['gassing'];AN;;;gassing<>ANNV, 
gathering;['gathering'];AN;;;gathering<>ANNV, 
gauging;['gauging'];AN;;;gauging<>ANNV, 
gawking;['gawking'];AN;;;gawking<>ANNV, 
gawping;['gawping'];AN;;;gawping<>ANNV, 
gazing;['gazing'];AN;;;gazing<>ANNV, 
gearing;['gearing'];AN;;;gearing<>ANNV, 
generalizing;['generalizing'];AN;;;generalizing<>ANNV, 
generating;['generating'];AN;;;generating<>ANNV, 
germinating;['germinating'];AN;;;germinating<>ANNV, 
gesticulating;['gesticulating'];AN;;;gesticulating<>ANNV, 
ghosting;['ghosting'];AN;;;ghosting<>ANNV, 
gibbering;['gibbering'];AN;;;gibbering<>ANNV, 
gibing;['gibing'];AN;;;gibing<>ANNV, 
giggling;['giggling'];AN;;;giggling<>ANNV, 
