Model ID;Label;Split;Style;Action;Business Object;Addition;Tags
39;complete order;;VO;complete;order;;
67;complete order;;VO;complete;order;;
291;complete order;;VO;complete;order;;
292;complete order;;VO;complete;order;;
332;complete order;;VO;complete;order;;
344;complete order;;VO;complete;order;;
494;complete order;;VO;complete;order;;
67;complete order data;;VO;complete;order data;;
114;complete order details;;VO;complete;order details;;
371;complete package;;VO;complete;package;;
88;complete privacy self evaluation;;VO;complete;privacy self evaluation;;
95;complete product configuration;;VO;complete;product configuration;;
12;complete provide delivery;;VO;complete;provide delivery;;
118;complete provide delivery;;VO;complete;provide delivery;;
292;complete provide delivery;;VO;complete;provide delivery;;
916;complete service request;;VO;complete;service request;;
131;complete simple order;;VO;complete;simple order;;
327;complete simple order and submission;;VO;complete;simple order and submission;;
34;complex order;;NA;;complex order;;
328;complex order;;NA;;complex order;;
894;complex order entry;;AN;entry;complex order;;
965;complex order entry;;AN;entry;complex order;;
474;compose bill;;VO;compose;bill;;
89;communicate with customer;;VO;communicate;;#N/A;
216;conduct deployment validation testing;;VO;conduct;deployment validation testing;;
212;conduct e2e functional uat;;VO;conduct;e2e functional uat;;
175;configuration and prepare test environment;;VO;configure;configuration and prepare test;;
223;configuration management;;AN;manage;configuration;;
765;configuration management;;AN;manage;configuration;;
773;configuration management;;AN;manage;configuration;;
867;configuration management;;AN;manage;configuration;;
949;configuration management;;AN;manage;configuration;;
323;configure allowance service npc;;VO;configure;allowance service npc;;
816;configure allowance service npc;;VO;configure;allowance service npc;;
924;configure customer;;VO;configure;customer;;
176;configure customer for pro active notification;;VO;configure;customer;for pro active notification;
579;configure dynamic / fixed seat;;VO;configure;dynamic / fixed seat;;
564;configure groups;;VO;configure;groups;;
453;configure groups;;VO;configure;groups;;
51;configure keypad;;VO;configure;keypad;;
19;configure line / engineering;;VO;configure;line / engineering;;
579;configure mobile seat;;VO;configure;mobile seat;;
55;configure new range;;VO;configure;new range;;
181;configure pbx with production information;;VO;configure;pbx;;
469;configure phone 13523;;VO;configure;phone 13523;;
344;configure product;;VO;configure;product;;
23;;;;;;;
55;configure range on aam;;VO;configure;range;on aam;
232;configure seats;;VO;configure;seats;;
469;configure seats;;VO;configure;seats;;
564;configure seats;;VO;configure;seats;;
453;configure seats;;VO;configure;seats;;
124;configure switchboard group;;VO;configure;switchboard group;;
232;configure switchboard group;;VO;configure;switchboard group;;
292;configure switchboard group;;VO;configure;switchboard group;;
89;configure voucher tool;;VO;configure;voucher tool;;
818;configure wit;;VO;configure;wit;;
888;confim cancellation;;VO;confim;cancellation;;
243;confirm agreement on terms and conditions;;VO;confirm;agreement;on terms and conditions;
185;confirm and plan local availability;;VO;confirm and plan;local availability;;
114;confirm availability;;VO;confirm;availability;;
842;confirm bar to customer;;VO;confirm;bar;to customer;
292;confirm bill;;VO;confirm;bill;;
211;confirm cancellation secondary sim;;VO;confirm;cancellation secondary sim;;
826;confirm change;;VO;confirm;change;;
534;confirm changed ctn;;VO;confirm;changed ctn;;
534;confirm changed ctn;;VO;confirm;changed ctn;;
536;confirm changes;;VO;confirm;changes;;
958;confirm changes;;VO;confirm;changes;;
543;confirm ctn;;VO;confirm;ctn;;
534;confirm ctn could not be changed;;VO;confirm;ctn could not be changed;;
318;confirm customer details;;VO;confirm;customer details;;
114;confirm date;;VO;confirm;date;;
7;confirm deletion;;VO;confirm;deletion;;
46;confirm deletion;;VO;confirm;deletion;;
51;confirm deletion;;VO;confirm;deletion;;
469;confirm deletion;;VO;confirm;deletion;;
185;confirm delivery and handover testnrs;;VO;confirm;delivery and handover testnrs;;
879;confirm deployment bre sheet;;VO;confirm;deployment bre sheet;;
569;confirm given bundle information;;VO;confirm;given bundle information;;
882;confirm managed blox settings to the customer;;VO;confirm;managed blox settings;to the customer;
65;confirm offer;;VO;confirm;offer;;
221;confirm offer;;VO;confirm;offer;;
427;confirm offer;;VO;confirm;offer;;
429;confirm offer;;VO;confirm;offer;;
471;confirm offer;;VO;confirm;offer;;
563;confirm offer;;VO;confirm;offer;;
613;confirm offer;;VO;confirm;offer;;
616;confirm offer;;VO;confirm;offer;;
674;confirm offer;;VO;confirm;offer;;
452;confirm offer;;VO;confirm;offer;;
65;confirm order;;VO;confirm;order;;
114;confirm order;;VO;confirm;order;;
221;confirm order;;VO;confirm;order;;
361;confirm order;;VO;confirm;order;;
384;confirm order;;VO;confirm;order;;
385;confirm order;;VO;confirm;order;;
429;confirm order;;VO;confirm;order;;
626;confirm order;;VO;confirm;order;;
643;confirm order;;VO;confirm;order;;
563;confirm order;;VO;confirm;order;;
18;confirm order and give plandate;;VO;confirm;order and give plandate;;
958;confirm order incl rfs;;VO;confirm;order incl rfs;;
536;confirm order incl rfs date;;VO;confirm;order incl rfs date;;
181;confirm plandate;;VO;confirm;plandate;;
181;confirm plandate;;VO;confirm;plandate;;
182;confirm planning and inform customer;;VO;confirm;planning and inform customer;;
183;confirm planning and inform customer;;VO;confirm;planning and inform customer;;
252;confirm planning and inform customer;;VO;confirm;planning and inform customer;;
13;confirm port in completion tlr;;VO;confirm;port;in completion tlr;
86;confirm port in completion tlr;;VO;confirm;port;in completion tlr;
37;confirm purchase order;;VO;confirm;purchase order;;
267;confirm purchase order;;VO;confirm;purchase order;;
273;confirm purchase order;;VO;confirm;purchase order;;
175;confirm readiness;;VO;confirm;readiness;;
176;confirm readiness;;VO;confirm;readiness;;
81;confirm receipt;;VO;confirm;receipt;;
945;confirm rfc to eurofiber;;VO;confirm;rfc;to eurofiber;
6;confirm seat configuration details;;VO;confirm;seat configuration details;;
97;confirm shipment;;VO;confirm;shipment;;
958;confirm site survey plan date;;VO;confirm;site survey plan date;;
89;confirm solution;;VO;confirm;solution;;
181;confirm support on plandate;;VO;confirm;support;;
439;confirm termination;;VO;confirm;termination;;
841;confirm time out is not possible;;VO;confirm;time out is not possible;;
841;confirm time out is not possible;;VO;confirm;time out is not possible;;
628;confirm time out is removed;;VO;confirm;time out is removed;;
841;confirm time out is set;;VO;confirm;time out is set;;
68;confirm tlr: confirm eqiupment return;;VO;confirm;tlr: confirm eqiupment return;;
68;confirm tlr: customer pool;;VO;confirm;tlr: customer pool;;
68;confirm tlr: manage customer numbers pool;;VO;confirm;tlr: manage customer numbers pool;;
95;confirm tou is refused;;VO;confirm;tou is refused;;
815;confirm tou is succeeded;;VO;confirm;tou is succeeded;;
63;confirm unbar to customer;;VO;confirm;unbar;to customer;
314;;;;;;;
311;;;;;;;
312;;;;;;;
33;conformation of access;;AN;confirm;access;;
176;connect customer in solarwinds;;VO;connect;customer;;
692;connect devices;;VO;connect;devices;;
433;connect in gemini;;VO;connect;;;
527;connect new mobile number to simcard;;VO;connect;new mobile number;;
674;connect offer to ctn;;VO;connect;offer;;
57;connect simcard number to ctn;;VO;connect;simcard number;;
58;connect simcard number to ctn;;VO;connect;simcard number;;
166;connect to cm agent;;VO;connect;;;
126;connectivity fulfillment;;AN;fulfill;connectivity;;
292;connectivity fulfillment;;AN;fulfill;connectivity;;
773;connectivity fulfilment;;AN;fulfill;connectivity;;
765;connectivity / access fulfilment;;AN;;;;
945;consider objection;;VO;consider;objection;;
736;consolidate channels;;VO;consolidate;channels;;
739;consolidate channels;;VO;consolidate;channels;;
814;consult for information;;VO;consult;;;
84;consult for information;;VO;consult;;for information;
533;consult infobase;;VO;consult;infobase;;
781;consult stakeholders;;VO;consult;stakeholders;;
623;consult touchpoint;;VO;consult;touchpoint;;
485;consult web page;;VO;consult;web page;;
676;;;;;;;
676;;;;;;;
66;contact account manager;;VO;contact;account manager;;
66;contact account manager;;VO;contact;account manager;;
545;contact account manager;;VO;contact;account manager;;
545;contact account manager;;VO;contact;account manager;;
2;contact cita;;VO;contact;cita;;
13;contact cita;;VO;contact;cita;;
68;contact cm;;VO;contact;cm;;
112;contact customer;;VO;contact;customer;;
319;contact customer;;VO;contact;customer;;
364;contact customer;;VO;contact;customer;;
886;contact customer;;VO;contact;customer;;
998;contact customer advocate;;VO;contact;customer advocate;;
656;contact customer for additional information;;VO;contact;customer;for additional information;
85;contact distributeur;;VO;contact;distributeur;;
835;contact distributeur;;VO;contact;distributeur;;
87;contact dynafix;;VO;contact;dynafix;;
613;contact dynagroup by phone or email;;VO;contact;dynagroup;by phone or email;
616;contact dynagroup by phone or email;;VO;contact;dynagroup;by phone or email;
271;contact dynagroup via mail or phone;;VO;contact;dynagroup;via mail or phone;
315;contact dynagroup via mail or phone;;VO;contact;dynagroup;via mail or phone;
353;contact dynagroup via mail or phone;;VO;contact;dynagroup;via mail or phone;
7;contact emo;;VO;contact;emo;;
941;contact eurofiber;;VO;contact;eurofiber;;
85;contact front office by phone;;VO;contact;front office;by phone;
835;contact front office by phone;;VO;contact;front office;by phone;
7;contact hemo;;VO;contact;hemo;;
7;contact hemo ericsson;;VO;contact;hemo ericsson;;
325;contact lan upgrade supplier;;VO;contact;lan upgrade supplier;;
428;contact maintenance;;VO;contact;maintenance;;
7;contact new signaalplus customer;;VO;contact;new signaalplus customer;;
