M_ID;M_CODE;Label;Split;Checked;Style;Action;Action Mod;Business Object;VP;Tags;PARSE
164;1Ex_emr6;customer document parking;;;AN_NP;park;;customer document;false;;(ROOT (NP (NN customer) (NN document) (NN parking)))
156;1Ex_eh68;customer down payment;;;NA;;;customer down payment;false;;(ROOT (FRAG (NP (NN customer)) (PP (IN down) (NP (NN payment)))))
369;1Pr_dfri;customer down payment;;;NA;;;customer down payment;false;;(ROOT (FRAG (NP (NN customer)) (PP (IN down) (NP (NN payment)))))
156;1Ex_eh68;customer down payment clearing;;;AN_NP;clear;;customer down payment;false;;(ROOT (FRAG (NP (NN customer)) (PP (IN down) (NP (NN payment) (NN clearing)))))
369;1Pr_dfri;customer down payment clearing;;;AN_NP;clear;;customer down payment;false;;(ROOT (FRAG (NP (NN customer)) (PP (IN down) (NP (NN payment) (NN clearing)))))
156;1Ex_eh68;customer down payment request;;;AN_NP;;;customer down payment request;false;;(ROOT (FRAG (NP (NN customer)) (PP (IN down) (NP (NN payment) (NN request)))))
369;1Pr_dfri;customer down payment request;;;AN_NP;;;customer down payment request;false;;(ROOT (FRAG (NP (NN customer)) (PP (IN down) (NP (NN payment) (NN request)))))
155;1Ex_egln;customer down payments;;;NA;;;customer down payments;false;;(ROOT (FRAG (NP (NN customer)) (PP (IN down) (NP (NNS payments)))))
358;1Pr_d1ur;customer down payments;;;NA;;;customer down payments;false;;(ROOT (FRAG (NP (NN customer)) (PP (IN down) (NP (NNS payments)))))
163;1Ex_elth;customer evaluations;;;NA;;;customer evaluations;false;;(ROOT (NP (NN customer) (NNS evaluations)))
497;1Ve_4fbt;customer inquiry;;;AN_NP;inquire;;customer;false;;(ROOT (NP (NN customer) (NN inquiry)))
351;1Pr_cuxy;customer inquiry and quotation processing;;;AN_NP;process;;customer inquiry, quotation;false;;(ROOT (NP (NN customer) (NN inquiry) (CC and) (NN quotation) (NN processing)))
348;1Pr_7og-;customer inquiry processing;;;AN_NP;process;;customer inquiry;false;;(ROOT (NP (NN customer) (NN inquiry) (NN processing)))
352;1Pr_cv1j;customer inquiry processing;;;AN_NP;process;;customer inquiry;false;;(ROOT (NP (NN customer) (NN inquiry) (NN processing)))
499;1Ve_4geh;customer inquiry processing;;;AN_NP;process;;customer inquiry;false;;(ROOT (NP (NN customer) (NN inquiry) (NN processing)))
163;1Ex_elth;customer line item analysis;;;AN_NP;analyse;;customer line item;false;;(ROOT (FRAG (NP (NN customer) (NN line) (NN item) (NN analysis))))
553;1Ve_7c1w;customer outline agreement;;;NA;;;customer outline agreement;false;;(ROOT (FRAG (NP (NN customer)) (VP (VB outline) (NP (NN agreement)))))
563;1Ve_7uuo;customer outline agreement;;;NA;;;customer outline agreement;false;;(ROOT (FRAG (NP (NN customer)) (VP (VB outline) (NP (NN agreement)))))
162;1Ex_ek3t;customer payment request;;;AN_NP;;;customer payment request;false;;(ROOT (S (NP (NN customer) (NN payment)) (VP (VBP request))))
155;1Ex_egln;customer payments;;;NA;;;customer payments;false;;(ROOT (NP (NN customer) (NNS payments)))
348;1Pr_7og-;customer quotation processing;;;AN_NP;process;;customer quotation;false;;(ROOT (NP (NN customer) (NN quotation) (NN processing)))
352;1Pr_cv1j;customer quotation processing;;;AN_NP;process;;customer quotation;false;;(ROOT (NP (NN customer) (NN quotation) (NN processing)))
541;1Ve_6n9a;customer quotation processing;;;AN_NP;process;;customer quotation;false;;(ROOT (NP (NN customer) (NN quotation) (NN processing)))
562;1Ve_7suf;customer quotation processing;;;AN_NP;process;;customer quotation;false;;(ROOT (NP (NN customer) (NN quotation) (NN processing)))
572;1Ve_8bao;customer quotation processing;;;AN_NP;process;;customer quotation;false;;(ROOT (NP (NN customer) (NN quotation) (NN processing)))
554;1Ve_7coq;customer scheduling agreement processing;;;AN_NP;process;;customer scheduling agreement;false;;(ROOT (FRAG (NP (NN customer) (NN scheduling) (NN agreement) (NN processing))))
564;1Ve_7vev;customer scheduling agreement processing;;;AN_NP;process;;customer scheduling agreement;false;;(ROOT (FRAG (NP (NN customer) (NN scheduling) (NN agreement) (NN processing))))
87;1Be_8ri3;cycle counting phys. inv. preparation;;;AN_NP;prepare;;cycle counting phys. inv.;false;;(ROOT (NP (NN cycle) (NN counting) (NNS phys) (. .) (NN inv) (. .) (NN preparation)))
88;1Be_8uyu;cycle counting wm;;;NA;;;cycle counting wm;false;;(ROOT (FRAG (NP (NN cycle)) (S (VP (VBG counting) (NP (NN wm))))))
184;1Im_lhqh;d-tape import;;;AN_NP;import;;d-tape;false;;(ROOT (NP (JJ d-tape) (NN import)))
101;1En_cr6d;dangerous goods;;;NA;;;dangerous goods;false;;(ROOT (NP (JJ dangerous) (NNS goods)))
105;1En_cthd;dangerous goods;;;NA;;;dangerous goods;false;;(ROOT (NP (JJ dangerous) (NNS goods)))
104;1En_cstn;dangerous goods basic data processing;;;AN_NP;process;;dangerous goods basic data;false;;(ROOT (NP (JJ dangerous) (NNS goods) (JJ basic) (NNS data) (NN processing)))
104;1En_cstn;dangerous goods classification;;;AN_NP;classify;;dangerous goods;false;;(ROOT (NP (JJ dangerous) (NNS goods) (NN classification)))
103;1En_csa4;dangerous goods master distribution;;;AN_NP;distribute;;dangerous goods master;false;;(ROOT (NP (JJ dangerous) (NNS goods) (NN master) (NN distribution)))
107;1En_cuik;dangerous goods master distribution;;;AN_NP;distribute;;dangerous goods master;false;;(ROOT (NP (JJ dangerous) (NNS goods) (NN master) (NN distribution)))
107;1En_cuik;dangerous goods master processing;;;AN_NP;process;;dangerous goods master;false;;(ROOT (NP (JJ dangerous) (NNS goods) (NN master) (NN processing)))
482;1Un_juwn;data basis;;;NA;;;data basis;false;;(ROOT (NP (NN data) (NN basis)))
492;1Un_k6b1;data basis;;;NA;;;data basis;false;;(ROOT (NP (NN data) (NN basis)))
120;1Er_iif2;data collection for product drilldown;;;AN_NP;collect;;data;false;;(ROOT (NP (NNS data) (NN collection) (PP (IN for) (NP (NN product) (NN drilldown)))))
121;1Er_iqc9;data collection for product drilldown;;;AN_NP;collect;;data;false;;(ROOT (NP (NNS data) (NN collection) (PP (IN for) (NP (NN product) (NN drilldown)))))
185;1Im_ljm4;data entry for cost efficiency analysis;;;AN_NP;enter;;data;false;;(ROOT (NP (NNS data) (NN entry) (PP (IN for) (NP (NN cost) (NN efficiency) (NN analysis)))))
482;1Un_juwn;data modeling;;;AN_NP;model;;data;false;;(ROOT (NP (NN data) (NN modeling)))
492;1Un_k6b1;data modeling;;;AN_NP;model;;data;false;;(ROOT (NP (NN data) (NN modeling)))
484;1Un_jxpf;data slices;;;NA;;;data slices;false;;(ROOT (NP (NN data) (NNS slices)))
495;1Un_k964;data slices;;;NA;;;data slices;false;;(ROOT (NP (NN data) (NNS slices)))
140;1Ex_e68v;data transfer;;;AN_NP;transfer;;data;false;;(ROOT (NP (NN data) (NN transfer)))
141;1Ex_e6dx;data transfer;;;AN_NP;transfer;;data;false;;(ROOT (NP (NN data) (NN transfer)))
152;1Ex_ec3f;data transfer;;;AN_NP;transfer;;data;false;;(ROOT (NP (NN data) (NN transfer)))
482;1Un_juwn;data transfer;;;AN_NP;transfer;;data;false;;(ROOT (NP (NN data) (NN transfer)))
492;1Un_k6b1;data transfer;;;AN_NP;transfer;;data;false;;(ROOT (NP (NN data) (NN transfer)))
94;1En_cpi3;data transfer injury / illness log to accident;;;AN_IRR;transfer;;data;false;;(ROOT (NP (NN data) (NN transfer) (NN injury) (JJ \/) (NN illness) (NN log) (PP (TO to) (NP (NN accident)))))
375;1Pr_dkfa;date planning;;;AN_NP;plan;;date;false;;(ROOT (NP (NN date) (NN planning)))
291;1Pe_max4;day evaluation;;;AN_NP;evaluate;;day;false;;(ROOT (NP (NN day) (NN evaluation)))
250;1Ku_a4cg;debit memo request processing;;;AN_NP;process;;debit memo request;false;;(ROOT (FRAG (NP (NN debit) (NN memo) (NN request) (NN processing))))
133;1Ex_e334;decentralized balance reconciliation;;;AN_NP;reconcile;;decentralized balance;false;;(ROOT (FRAG (NP (JJ decentralized) (NN balance) (NN reconciliation))))
133;1Ex_e334;decentralized corporate valuation postings;;;NA;;;decentralized corporate valuation postings;false;;(ROOT (NP (JJ decentralized) (JJ corporate) (NN valuation) (NNS postings)))
133;1Ex_e334;decentralized currency translation;;;AN_NP;translate;decentralized;currency;false;;(ROOT (FRAG (NP (JJ decentralized) (NN currency) (NN translation))))
228;1Ku_93jr;declarations to authorities;;;AN_NP;declare;;;false;;(ROOT (NP (NNS declarations) (PP (TO to) (NP (NNS authorities)))))
241;1Ku_9p00;declarations to authorities;;;AN_NP;declare;;;false;;(ROOT (NP (NNS declarations) (PP (TO to) (NP (NNS authorities)))))
254;1Ku_a8h7;declarations to authorities;;;AN_NP;declare;;;false;;(ROOT (NP (NNS declarations) (PP (TO to) (NP (NNS authorities)))))
500;1Ve_4gw1;declarations to the authorities;;;AN_NP;declare;;;false;;(ROOT (NP (NNS declarations) (PP (TO to) (NP (DT the) (NNS authorities)))))
504;1Ve_4k75;declarations to the authorities;;;AN_NP;declare;;;false;;(ROOT (NP (NNS declarations) (PP (TO to) (NP (DT the) (NNS authorities)))))
410;1Qu_btq3;defects recording;;;AN_NP;record;;defects;false;;(ROOT (NP (NNS defects) (NN recording)))
413;1Qu_bywg;defects recording;;;AN_NP;record;;defects;false;;(ROOT (NP (NNS defects) (NN recording)))
420;1Qu_cb8m;defects recording;;;AN_NP;record;;defects;false;;(ROOT (NP (NNS defects) (NN recording)))
422;1Qu_ce0j;defects recording;;;AN_NP;record;;defects;false;;(ROOT (NP (NNS defects) (NN recording)))
425;1Qu_cjnw;defects recording;;;AN_NP;record;;defects;false;;(ROOT (NP (NNS defects) (NN recording)))
362;1Pr_d6dk;earned value calculation;;;AN_NP;calculate;;earned value;true;;(ROOT (SINV (VP (VBD earned) (NP (NN value))) (NP (NN calculation))))
113;1Er_hhi9;definition of activity type for cost center;;;AN_OF;define;;activity type;false;;(ROOT (NP (NN definition) (PP (IN of) (NP (NN activity) (NN type))) (PP (IN for) (NP (NN cost) (NN center)))))
480;1Un_jh6h;definition of activity type for cost center;;;AN_OF;define;;activity type;false;;(ROOT (NP (NN definition) (PP (IN of) (NP (NN activity) (NN type))) (PP (IN for) (NP (NN cost) (NN center)))))
487;1Un_jzgs;definition of breakdown categories;;;AN_OF;define;;breakdown categories;false;;(ROOT (NP (NN definition) (PP (IN of) (NP (NN breakdown) (NNS categories)))))
487;1Un_jzgs;definition of cons chart of accounts / cons chart of accounts hierarchy;;;AN_OF;define;;cons chart;false;;(ROOT (FRAG (X (NP (NN definition) (PP (IN of) (NP (JJ cons) (NN chart) (PP (IN of) (NP (NNS accounts)))))) (NP (CD \/) (NNS cons)) (NP (NN chart) (PP (IN of) (NP (NNS accounts))))) (NP (NN hierarchy))))
487;1Un_jzgs;definition of consolidation groups;;;AN_OF;define;;consolidation groups;false;;(ROOT (NP (NN definition) (PP (IN of) (NP (NN consolidation) (NNS groups)))))
487;1Un_jzgs;definition of consolidation monitor;;;AN_OF;define;;consolidation monitor;false;;(ROOT (S (NP (NN definition) (PP (IN of) (NP (NN consolidation)))) (VP (VBP monitor))))
487;1Un_jzgs;definition of consolidation units;;;AN_OF;define;;consolidation units;false;;(ROOT (NP (NN definition) (PP (IN of) (NP (NN consolidation) (NNS units)))))
487;1Un_jzgs;definition of custom characteristics;;;AN_OF;define;;custom characteristics;false;;(ROOT (NP (NN definition) (PP (IN of) (NP (NN custom) (NNS characteristics)))))
487;1Un_jzgs;definition of data monitor;;;AN_OF;define;;data monitor;false;;(ROOT (S (NP (NN definition) (PP (IN of) (NP (NNS data)))) (VP (VBP monitor))))
487;1Un_jzgs;definition of ledgers;;;AN_OF;define;;ledgers;false;;(ROOT (NP (NN definition) (PP (IN of) (NP (NNS ledgers)))))
487;1Un_jzgs;definition of subitem categories;;;AN_OF;define;;subitem categories;false;;(ROOT (NP (NN definition) (PP (IN of) (NP (NN subitem) (NNS categories)))))
487;1Un_jzgs;definition of subitems;;;AN_OF;define;;subitems;false;;(ROOT (NP (NN definition) (PP (IN of) (NP (NNS subitems)))))
577;1Ve_m3i8;delegation of correction requirement for compensation plan;;;AN_OF;delegate;;correction requirement;false;;(ROOT (NP (NN delegation) (PP (IN of) (NP (NN correction) (NN requirement))) (PP (IN for) (NP (NN compensation) (NN plan)))))
581;1Ve_m4hd;delegation of need for budget planning;;;AN_OF;delegate;;need;false;;(ROOT (NP (NN delegation) (PP (IN of) (NP (NN need))) (PP (IN for) (NP (NN budget) (NN planning)))))
590;1Ve_m75y;delegation of need for grant;;;AN_OF;delegate;;need;false;;(ROOT (NP (NN delegation) (PP (IN of) (NP (NN need))) (PP (IN for) (NP (NN grant)))))
581;1Ve_m4hd;delegation of need to correct budget plan;;;AN_OF;delegate;;need;false;;(ROOT (NP (NN delegation) (PP (IN of) (NP (NN need) (S (VP (TO to) (VB correct) (NP (NN budget) (NN plan))))))))
590;1Ve_m75y;delegation of need to correct grant plan;;;AN_OF;delegate;;need;false;;(ROOT (NP (NN delegation) (PP (IN of) (NP (NN need) (S (VP (TO to) (VB correct) (NP (NN grant) (NN plan))))))))
577;1Ve_m3i8;delegation of requirement for compensation planning;;;AN_OF;delegate;;requirement;false;;(ROOT (NP (NN delegation) (PP (IN of) (NP (NN requirement))) (PP (IN for) (NP (NN compensation) (NN planning)))))
490;1Un_k54y;delete transaction data;;;VOS;delete;;transaction data;false;;(ROOT (NP (JJ delete) (NN transaction) (NNS data)))
356;1Pr_d09l;delete with archiving;;;VOS;delete;;;false;;(ROOT (ADJP (JJ delete) (PP (IN with) (S (VP (VBG archiving))))))
356;1Pr_d09l;delete without archiving;;;VOS;delete;;;false;;(ROOT (ADJP (JJ delete) (PP (IN without) (S (VP (VBG archiving))))))
55;1Be_2aze;delivery and acknowledgment expediter;;;NA;;;delivery expediter, acknowledgment expediter;false;;(ROOT (NP (NN delivery) (CC and) (JJ acknowledgment) (NN expediter)))
72;1Be_2xk1;delivery and acknowledgment expediter;;;NA;;;delivery expediter, acknowledgment expediter;false;;(ROOT (NP (NN delivery) (CC and) (JJ acknowledgment) (NN expediter)))
78;1Be_34is;delivery and acknowledgment expediter;;;NA;;;delivery expediter, acknowledgment expediter;false;;(ROOT (NP (NN delivery) (CC and) (JJ acknowledgment) (NN expediter)))
85;1Be_3j4l;delivery and acknowledgment expediter;;;NA;;;delivery expediter, acknowledgment expediter;false;;(ROOT (NP (NN delivery) (CC and) (JJ acknowledgment) (NN expediter)))
545;1Ve_6wdf;delivery and acknowledgment expediter;;;NA;;;delivery expediter, acknowledgment expediter;false;;(ROOT (NP (NN delivery) (CC and) (JJ acknowledgment) (NN expediter)))
225;1Ku_903f;delivery and transportation;;;AN_NP;deliver, transport;;;false;;(ROOT (NP (NN delivery) (CC and) (NN transportation)))
238;1Ku_9mgu;delivery and transportation;;;AN_NP;deliver, transport;;;false;;(ROOT (NP (NN delivery) (CC and) (NN transportation)))
251;1Ku_a6af;delivery and transportation;;;AN_NP;deliver, transport;;;false;;(ROOT (NP (NN delivery) (CC and) (NN transportation)))
536;1Ve_6dlt;delivery for consignment fill-up;;;AN_NP;deliver;;;false;;(ROOT (NP (NN delivery) (PP (IN for) (NP (JJ consignment) (NN fill-up)))))
536;1Ve_6dlt;delivery for consignment issue;;;AN_NP;deliver;;;false;;(ROOT (NP (NN delivery) (PP (IN for) (NP (JJ consignment) (NN issue)))))
536;1Ve_6dlt;delivery for consignment pickup;;;AN_NP;deliver;;;false;;(ROOT (NP (NN delivery) (PP (IN for) (NP (JJ consignment) (NN pickup)))))
519;1Ve_5a31;delivery for returnable packaging issue;;;AN_NP;deliver;;;false;;(ROOT (NP (NN delivery) (PP (IN for) (NP (JJ returnable) (NN packaging) (NN issue)))))
519;1Ve_5a31;delivery for returnable packaging pickup;;;AN_NP;deliver;;;false;;(ROOT (NP (NN delivery) (PP (IN for) (NP (JJ returnable) (NN packaging) (NN pickup)))))
514;1Ve_512s;delivery for returns;;;AN_NP;deliver;;;false;;(ROOT (NP (NN delivery) (PP (IN for) (NP (NNS returns)))))
368;1Pr_dcqc;delivery from project;;;AN_NP;deliver;;;false;;(ROOT (NP (NN delivery) (PP (IN from) (NP (NN project)))))
84;1Be_3era;delivery processing;;;AN_NP;process;;delivery;false;;(ROOT (NP (NN delivery) (NN processing)))
231;1Ku_9bjf;delivery processing;;;AN_NP;process;;delivery;false;;(ROOT (NP (NN delivery) (NN processing)))
244;1Ku_9vyx;delivery processing;;;AN_NP;process;;delivery;false;;(ROOT (NP (NN delivery) (NN processing)))
255;1Ku_aa4c;delivery processing;;;AN_NP;process;;delivery;false;;(ROOT (NP (NN delivery) (NN processing)))
524;1Ve_5kzj;delivery processing;;;AN_NP;process;;delivery;false;;(ROOT (NP (NN delivery) (NN processing)))
530;1Ve_5ycw;delivery processing;;;AN_NP;process;;delivery;false;;(ROOT (NP (NN delivery) (NN processing)))
551;1Ve_77z0;delivery processing;;;AN_NP;process;;delivery;false;;(ROOT (NP (NN delivery) (NN processing)))
558;1Ve_7n23;delivery processing;;;AN_NP;process;;delivery;false;;(ROOT (NP (NN delivery) (NN processing)))
568;1Ve_85il;delivery processing;;;AN_NP;process;;delivery;false;;(ROOT (NP (NN delivery) (NN processing)))
313;1Pr_1bt1;demand management;;;AN_NP;manage;;demand;false;;(ROOT (NP (NN demand) (NN management)))
318;1Pr_1mso;demand management;;;AN_NP;manage;;demand;false;;(ROOT (NP (NN demand) (NN management)))
323;1Pr_1o9q;demand management;;;AN_NP;manage;;demand;false;;(ROOT (NP (NN demand) (NN management)))
481;1Un_jqw9;demand management;;;AN_NP;manage;;demand;false;;(ROOT (NP (NN demand) (NN management)))
350;1Pr_afh-;dependency distribution;;;AN_NP;distribute;;dependency;false;;(ROOT (NP (JJ dependency) (NN distribution)))
456;1Tr_gdht;exercise currency option;;;AN_NP;exercise;;currency option;true;;(ROOT (S (VP (VB exercise) (NP (NN currency) (NN option)))))
319;1Pr_1n9b;deployment;;;AN_NP;deploy;;;false;;(ROOT (NP (NN deployment)))
321;1Pr_1nhz;deployment for material;;;AN_NP;deploy;;;false;;(ROOT (NP (NN deployment) (PP (IN for) (NP (NN material)))))
321;1Pr_1nhz;deployment for plant;;;AN_NP;deploy;;;false;;(ROOT (NP (NN deployment) (PP (IN for) (NP (NN plant)))))
0;1An_ka9y;depreciation;;;AN_NP;depreciate;;;false;;(ROOT (NP (NN depreciation)))
35;1An_l7u8;depreciation;;;AN_NP;depreciate;;;false;;(ROOT (NP (NN depreciation)))
2;1An_kc5k;depreciation posting;;;AN_NP;post;;depreciation;false;;(ROOT (NP (NN depreciation) (CD posting)))
8;1An_khe0;depreciation posting;;;AN_NP;post;;depreciation;false;;(ROOT (NP (NN depreciation) (CD posting)))
37;1An_l8wo;depreciation posting;;;AN_NP;post;;depreciation;false;;(ROOT (NP (NN depreciation) (CD posting)))
41;1An_lbl5;depreciation posting;;;AN_NP;post;;depreciation;false;;(ROOT (NP (NN depreciation) (CD posting)))
8;1An_khe0;depreciation processing;;;AN_NP;process;;depreciation;false;;(ROOT (NP (NN depreciation) (NN processing)))
41;1An_lbl5;depreciation processing;;;AN_NP;process;;depreciation;false;;(ROOT (NP (NN depreciation) (NN processing)))
2;1An_kc5k;depreciation simulation / forecast;;;AN_NP;simulate, forecast;;depreciation;false;;(ROOT (FRAG (NP (NN depreciation) (NN simulation) (NN \/) (NN forecast))))
37;1An_l8wo;depreciation simulation / forecast;;;AN_NP;simulate, forecast;;depreciation;false;;(ROOT (FRAG (NP (NN depreciation) (NN simulation) (NN \/) (NN forecast))))
